Slice,PSNR,SSIM,MSE
Topcon_TRAIN061_001.tiff,23.717,0.349,0.004249216988682747
Topcon_TRAIN061_002.tiff,23.706,0.35,0.004260349087417126
Topcon_TRAIN061_003.tiff,23.806,0.358,0.004163224715739489
Topcon_TRAIN061_004.tiff,23.738,0.354,0.004228564910590649
Topcon_TRAIN061_005.tiff,23.584,0.354,0.004381428938359022
Topcon_TRAIN061_006.tiff,23.468,0.344,0.004500038921833038
Topcon_TRAIN061_007.tiff,23.731,0.358,0.004235530272126198
Topcon_TRAIN061_008.tiff,23.762,0.354,0.004205239471048117
Topcon_TRAIN061_009.tiff,23.689,0.349,0.004276810213923454
Topcon_TRAIN061_010.tiff,23.78,0.354,0.004188251215964556
Topcon_TRAIN061_011.tiff,23.686,0.357,0.004279529210180044
Topcon_TRAIN061_012.tiff,23.729,0.362,0.00423774728551507
Topcon_TRAIN061_013.tiff,23.748,0.364,0.004218480084091425
Topcon_TRAIN061_014.tiff,23.742,0.352,0.004224586300551891
Topcon_TRAIN061_015.tiff,23.599,0.343,0.004366401117295027
Topcon_TRAIN061_016.tiff,23.625,0.354,0.004340017680078745
Topcon_TRAIN061_017.tiff,23.43,0.353,0.004539011977612972
Topcon_TRAIN061_018.tiff,23.403,0.347,0.004568193573504686
Topcon_TRAIN061_019.tiff,23.555,0.344,0.004410941153764725
Topcon_TRAIN061_020.tiff,23.096,0.329,0.004901953507214785
Topcon_TRAIN061_021.tiff,23.571,0.344,0.004394333343952894
Topcon_TRAIN061_022.tiff,23.594,0.348,0.004371299874037504
Topcon_TRAIN061_023.tiff,23.629,0.353,0.004335963632911444
Topcon_TRAIN061_024.tiff,23.491,0.349,0.004476443864405155
Topcon_TRAIN061_025.tiff,23.399,0.368,0.004572442267090082
Topcon_TRAIN061_026.tiff,23.275,0.341,0.0047041866928339005
Topcon_TRAIN061_027.tiff,23.465,0.345,0.004503034986555576
Topcon_TRAIN061_028.tiff,23.637,0.344,0.004328088369220495
Topcon_TRAIN061_029.tiff,23.584,0.348,0.004381193313747644
Topcon_TRAIN061_030.tiff,23.248,0.336,0.00473418366163969
Topcon_TRAIN061_031.tiff,23.09,0.339,0.0049087489023804665
Topcon_TRAIN061_032.tiff,23.47,0.353,0.004497675225138664
Topcon_TRAIN061_033.tiff,23.561,0.348,0.00440489174798131
Topcon_TRAIN061_034.tiff,23.346,0.349,0.004627731628715992
Topcon_TRAIN061_035.tiff,23.416,0.354,0.0045544751919806
Topcon_TRAIN061_036.tiff,23.496,0.355,0.0044706896878778934
Topcon_TRAIN061_037.tiff,23.204,0.344,0.004781636409461498
Topcon_TRAIN061_038.tiff,23.457,0.347,0.004511621780693531
Topcon_TRAIN061_039.tiff,22.824,0.341,0.005219748243689537
Topcon_TRAIN061_040.tiff,23.209,0.38,0.004776435438543558
Topcon_TRAIN061_041.tiff,23.498,0.37,0.004469025880098343
Topcon_TRAIN061_042.tiff,23.342,0.363,0.004632165189832449
Topcon_TRAIN061_043.tiff,23.22,0.363,0.004764731507748365
Topcon_TRAIN061_044.tiff,23.021,0.353,0.00498823681846261
Topcon_TRAIN061_045.tiff,23.481,0.359,0.004486599937081337
Topcon_TRAIN061_046.tiff,23.378,0.353,0.004594205878674984
Topcon_TRAIN061_047.tiff,23.257,0.361,0.004723681136965752
Topcon_TRAIN061_048.tiff,23.012,0.337,0.0049982452765107155
Topcon_TRAIN061_049.tiff,23.202,0.354,0.004784400574862957
Topcon_TRAIN061_050.tiff,22.789,0.339,0.005261432379484177
Topcon_TRAIN061_051.tiff,22.58,0.34,0.005521266721189022
Topcon_TRAIN061_052.tiff,23.069,0.343,0.004932424984872341
Topcon_TRAIN061_053.tiff,22.755,0.329,0.005302282981574535
Topcon_TRAIN061_054.tiff,23.303,0.357,0.004674348048865795
Topcon_TRAIN061_055.tiff,23.094,0.35,0.00490439822897315
Topcon_TRAIN061_056.tiff,23.242,0.378,0.004740129224956036
Topcon_TRAIN061_057.tiff,23.203,0.36,0.004783325362950563
Topcon_TRAIN061_058.tiff,23.418,0.366,0.004552174359560013
Topcon_TRAIN061_059.tiff,23.389,0.369,0.004582687746733427
Topcon_TRAIN061_060.tiff,23.649,0.396,0.004316574893891811
Topcon_TRAIN061_061.tiff,23.271,0.373,0.0047090002335608006
Topcon_TRAIN061_062.tiff,23.131,0.409,0.004863440990447998
Topcon_TRAIN061_063.tiff,23.571,0.385,0.004394828341901302
Topcon_TRAIN061_064.tiff,23.407,0.371,0.0045636496506631374
Topcon_TRAIN061_065.tiff,23.361,0.368,0.004611679818481207
Topcon_TRAIN061_066.tiff,23.347,0.365,0.004626904614269733
Topcon_TRAIN061_067.tiff,23.592,0.391,0.004372974392026663
Topcon_TRAIN061_068.tiff,23.498,0.387,0.0044686938636004925
Topcon_TRAIN061_069.tiff,22.96,0.385,0.005058762151747942
Topcon_TRAIN061_070.tiff,23.31,0.368,0.004666653927415609
Topcon_TRAIN061_071.tiff,23.534,0.383,0.0044321902096271515
Topcon_TRAIN061_072.tiff,23.422,0.367,0.004547684453427792
Topcon_TRAIN061_073.tiff,22.894,0.376,0.005136017221957445
Topcon_TRAIN061_074.tiff,22.856,0.355,0.005181253422051668
Topcon_TRAIN061_075.tiff,23.077,0.363,0.004924014676362276
Topcon_TRAIN061_076.tiff,23.571,0.382,0.004394226241856813
Topcon_TRAIN061_077.tiff,23.409,0.375,0.004561471752822399
Topcon_TRAIN061_078.tiff,23.4,0.441,0.004571390803903341
Topcon_TRAIN061_079.tiff,23.234,0.368,0.0047492836602032185
Topcon_TRAIN061_080.tiff,22.939,0.357,0.005082520190626383
Topcon_TRAIN061_081.tiff,23.588,0.412,0.004377530422061682
Topcon_TRAIN061_082.tiff,23.329,0.36,0.004645942710340023
Topcon_TRAIN061_083.tiff,23.361,0.361,0.004612365737557411
Topcon_TRAIN061_084.tiff,22.94,0.348,0.005081432405859232
Topcon_TRAIN061_085.tiff,23.49,0.391,0.004476739093661308
Topcon_TRAIN061_086.tiff,23.012,0.361,0.004998608957976103
Topcon_TRAIN061_087.tiff,22.903,0.392,0.005124874413013458
Topcon_TRAIN061_088.tiff,23.551,0.388,0.004414752591401339
Topcon_TRAIN061_089.tiff,23.533,0.387,0.004433054011315107
Topcon_TRAIN061_090.tiff,23.529,0.379,0.004437169060111046
Topcon_TRAIN061_091.tiff,22.987,0.361,0.00502651184797287
Topcon_TRAIN061_092.tiff,23.616,0.384,0.0043489160016179085
Topcon_TRAIN061_093.tiff,23.51,0.372,0.004456456750631332
Topcon_TRAIN061_094.tiff,23.296,0.359,0.004682163707911968
Topcon_TRAIN061_095.tiff,23.522,0.372,0.004444618243724108
Topcon_TRAIN061_096.tiff,23.194,0.355,0.00479247746989131
Topcon_TRAIN061_097.tiff,23.393,0.363,0.004578260704874992
Topcon_TRAIN061_098.tiff,23.056,0.364,0.0049482230097055435
Topcon_TRAIN061_099.tiff,23.544,0.371,0.00442171934992075
Topcon_TRAIN061_100.tiff,23.569,0.379,0.004395976196974516
Topcon_TRAIN061_101.tiff,23.334,0.35,0.004640419501811266
Topcon_TRAIN061_102.tiff,23.258,0.351,0.0047225384041666985
Topcon_TRAIN061_103.tiff,23.193,0.346,0.004794329404830933
Topcon_TRAIN061_104.tiff,23.365,0.35,0.004607606213539839
Topcon_TRAIN061_105.tiff,23.528,0.353,0.004438376985490322
Topcon_TRAIN061_106.tiff,23.331,0.349,0.004644113127142191
Topcon_TRAIN061_107.tiff,23.573,0.399,0.004392209462821484
Topcon_TRAIN061_108.tiff,23.359,0.352,0.004614640958607197
Topcon_TRAIN061_109.tiff,22.982,0.335,0.005032355431467295
Topcon_TRAIN061_110.tiff,23.385,0.361,0.004586579278111458
Topcon_TRAIN061_111.tiff,23.212,0.359,0.004772597458213568
Topcon_TRAIN061_112.tiff,23.609,0.377,0.0043559144251048565
Topcon_TRAIN061_113.tiff,23.098,0.359,0.004900266882032156
Topcon_TRAIN061_114.tiff,23.644,0.369,0.0043214960023760796
Topcon_TRAIN061_115.tiff,23.554,0.365,0.00441200565546751
Topcon_TRAIN061_116.tiff,23.523,0.363,0.004443076904863119
Topcon_TRAIN061_117.tiff,23.536,0.357,0.0044301170855760574
Topcon_TRAIN061_118.tiff,23.208,0.351,0.004776959773153067
Topcon_TRAIN061_119.tiff,23.333,0.347,0.004642163403332233
Topcon_TRAIN061_120.tiff,23.49,0.35,0.004477180540561676
Topcon_TRAIN061_121.tiff,23.604,0.35,0.00436164066195488
Topcon_TRAIN061_122.tiff,23.611,0.353,0.004353747237473726
Topcon_TRAIN061_123.tiff,23.68,0.356,0.004285881295800209
Topcon_TRAIN061_124.tiff,23.502,0.341,0.004464657977223396
Topcon_TRAIN061_125.tiff,23.437,0.34,0.004532239865511656
Topcon_TRAIN061_126.tiff,23.629,0.348,0.004335968755185604
Topcon_TRAIN065_001.tiff,23.618,0.328,0.004346748813986778
Topcon_TRAIN065_002.tiff,23.491,0.331,0.004476264119148254
Topcon_TRAIN065_003.tiff,23.938,0.343,0.004038533661514521
Topcon_TRAIN065_004.tiff,23.801,0.335,0.004167549777776003
Topcon_TRAIN065_005.tiff,23.839,0.346,0.004131321795284748
Topcon_TRAIN065_006.tiff,23.444,0.319,0.004524633288383484
Topcon_TRAIN065_007.tiff,23.486,0.319,0.0044815936125814915
Topcon_TRAIN065_008.tiff,23.689,0.328,0.004277018830180168
Topcon_TRAIN065_009.tiff,23.711,0.317,0.0042547364719212055
Topcon_TRAIN065_010.tiff,23.192,0.309,0.00479539530351758
Topcon_TRAIN065_011.tiff,23.33,0.319,0.0046447878703475
Topcon_TRAIN065_012.tiff,23.771,0.321,0.004196389112621546
Topcon_TRAIN065_013.tiff,23.813,0.321,0.004155948758125305
Topcon_TRAIN065_014.tiff,23.913,0.326,0.004061202984303236
Topcon_TRAIN065_015.tiff,23.811,0.326,0.004157766234129667
Topcon_TRAIN065_016.tiff,23.615,0.315,0.004349766299128532
Topcon_TRAIN065_017.tiff,23.716,0.317,0.004250238183885813
Topcon_TRAIN065_018.tiff,23.843,0.324,0.004127413034439087
Topcon_TRAIN065_019.tiff,23.887,0.329,0.004086057655513287
Topcon_TRAIN065_020.tiff,23.812,0.326,0.004157612565904856
Topcon_TRAIN065_021.tiff,23.596,0.317,0.0043689715676009655
Topcon_TRAIN065_022.tiff,23.688,0.32,0.0042775156907737255
Topcon_TRAIN065_023.tiff,23.879,0.33,0.0040937066078186035
Topcon_TRAIN065_024.tiff,23.509,0.314,0.004457686562091112
Topcon_TRAIN065_025.tiff,23.841,0.333,0.004129182081669569
Topcon_TRAIN065_026.tiff,23.454,0.319,0.004513930529356003
Topcon_TRAIN065_027.tiff,23.246,0.324,0.004736257251352072
Topcon_TRAIN065_028.tiff,23.919,0.34,0.004055751953274012
Topcon_TRAIN065_029.tiff,23.326,0.319,0.0046499548479914665
Topcon_TRAIN065_030.tiff,23.784,0.333,0.004184033256024122
Topcon_TRAIN065_031.tiff,23.895,0.34,0.004078771453350782
Topcon_TRAIN065_032.tiff,23.819,0.339,0.0041509028524160385
Topcon_TRAIN065_033.tiff,23.684,0.335,0.0042816707864403725
Topcon_TRAIN065_034.tiff,23.58,0.334,0.004384979140013456
Topcon_TRAIN065_035.tiff,23.747,0.342,0.004219818394631147
Topcon_TRAIN065_036.tiff,23.694,0.343,0.004271256271749735
Topcon_TRAIN065_037.tiff,23.549,0.335,0.004416362848132849
Topcon_TRAIN065_038.tiff,23.782,0.342,0.004185582976788282
Topcon_TRAIN065_039.tiff,23.486,0.334,0.004481288604438305
Topcon_TRAIN065_040.tiff,23.884,0.343,0.00408910121768713
Topcon_TRAIN065_041.tiff,23.694,0.337,0.004272010643035173
Topcon_TRAIN065_042.tiff,23.665,0.333,0.00430077500641346
Topcon_TRAIN065_043.tiff,23.355,0.328,0.004618601407855749
Topcon_TRAIN065_044.tiff,23.485,0.339,0.004482442978769541
Topcon_TRAIN065_045.tiff,23.747,0.371,0.004219748079776764
Topcon_TRAIN065_046.tiff,23.721,0.343,0.004245256073772907
Topcon_TRAIN065_047.tiff,23.205,0.331,0.004780417308211327
Topcon_TRAIN065_048.tiff,23.356,0.34,0.004617685917764902
Topcon_TRAIN065_049.tiff,23.451,0.334,0.004517625086009502
Topcon_TRAIN065_050.tiff,23.669,0.341,0.004296475555747747
Topcon_TRAIN065_051.tiff,23.311,0.359,0.004665867891162634
Topcon_TRAIN065_052.tiff,23.506,0.339,0.004460891708731651
Topcon_TRAIN065_053.tiff,23.839,0.345,0.004131360445171595
Topcon_TRAIN065_054.tiff,23.171,0.32,0.004818297456949949
Topcon_TRAIN065_055.tiff,23.544,0.332,0.004421450197696686
Topcon_TRAIN065_056.tiff,23.599,0.331,0.004366441164165735
Topcon_TRAIN065_057.tiff,23.7,0.33,0.004265311174094677
Topcon_TRAIN065_058.tiff,23.683,0.33,0.004282396752387285
Topcon_TRAIN065_059.tiff,23.712,0.326,0.004253655672073364
Topcon_TRAIN065_060.tiff,23.655,0.334,0.004310211632400751
Topcon_TRAIN065_061.tiff,23.462,0.334,0.0045065321028232574
Topcon_TRAIN065_062.tiff,23.809,0.332,0.004160239826887846
Topcon_TRAIN065_063.tiff,23.481,0.374,0.004486624151468277
Topcon_TRAIN065_064.tiff,23.731,0.33,0.004235062748193741
Topcon_TRAIN065_065.tiff,23.448,0.321,0.004520174115896225
Topcon_TRAIN065_066.tiff,23.548,0.325,0.004417813383042812
Topcon_TRAIN065_067.tiff,23.372,0.363,0.004600822925567627
Topcon_TRAIN065_068.tiff,23.462,0.329,0.004506116732954979
Topcon_TRAIN065_069.tiff,23.842,0.341,0.004128291271626949
Topcon_TRAIN065_070.tiff,23.396,0.335,0.004575491417199373
Topcon_TRAIN065_071.tiff,23.69,0.36,0.004276006482541561
Topcon_TRAIN065_072.tiff,23.384,0.335,0.004587455186992884
Topcon_TRAIN065_073.tiff,23.665,0.355,0.0043007805943489075
Topcon_TRAIN065_074.tiff,23.79,0.346,0.004178174305707216
Topcon_TRAIN065_075.tiff,23.375,0.37,0.004597780294716358
Topcon_TRAIN065_076.tiff,23.691,0.375,0.004274431616067886
Topcon_TRAIN065_077.tiff,23.546,0.384,0.004420104436576366
Topcon_TRAIN065_078.tiff,23.915,0.393,0.004059697035700083
Topcon_TRAIN065_079.tiff,23.557,0.394,0.004408590029925108
Topcon_TRAIN065_080.tiff,23.75,0.393,0.0042174505069851875
Topcon_TRAIN065_081.tiff,23.525,0.364,0.004441673867404461
Topcon_TRAIN065_082.tiff,24.019,0.428,0.003963389899581671
Topcon_TRAIN065_083.tiff,23.312,0.387,0.004663910251110792
Topcon_TRAIN065_084.tiff,23.566,0.367,0.004399314522743225
Topcon_TRAIN065_085.tiff,23.36,0.403,0.0046127052046358585
Topcon_TRAIN065_086.tiff,23.9,0.402,0.004074082709848881
Topcon_TRAIN065_087.tiff,23.922,0.368,0.004052935168147087
Topcon_TRAIN065_088.tiff,23.808,0.392,0.004161434713751078
Topcon_TRAIN065_089.tiff,23.464,0.349,0.004504228476434946
Topcon_TRAIN065_090.tiff,23.434,0.37,0.00453488714993
Topcon_TRAIN065_091.tiff,23.377,0.38,0.004595362115651369
Topcon_TRAIN065_092.tiff,23.883,0.389,0.0040898919105529785
Topcon_TRAIN065_093.tiff,23.399,0.336,0.004571989644318819
Topcon_TRAIN065_094.tiff,23.567,0.353,0.004398576449602842
Topcon_TRAIN065_095.tiff,23.736,0.354,0.004230688326060772
Topcon_TRAIN065_096.tiff,23.706,0.341,0.004259455017745495
Topcon_TRAIN065_097.tiff,23.877,0.406,0.004095190670341253
Topcon_TRAIN065_098.tiff,23.815,0.354,0.004154163878411055
Topcon_TRAIN065_099.tiff,23.739,0.393,0.004227492958307266
Topcon_TRAIN065_100.tiff,23.851,0.36,0.004120357800275087
Topcon_TRAIN065_101.tiff,23.009,0.314,0.005001574754714966
Topcon_TRAIN065_102.tiff,23.882,0.374,0.004090833477675915
Topcon_TRAIN065_103.tiff,23.655,0.355,0.004310483578592539
Topcon_TRAIN065_104.tiff,23.498,0.34,0.004469058010727167
Topcon_TRAIN065_105.tiff,23.601,0.402,0.004364163614809513
Topcon_TRAIN065_106.tiff,23.336,0.326,0.004638210404664278
Topcon_TRAIN065_107.tiff,23.634,0.33,0.004331262316554785
Topcon_TRAIN065_108.tiff,23.532,0.337,0.0044344025664031506
Topcon_TRAIN065_109.tiff,23.2,0.311,0.0047864229418337345
Topcon_TRAIN065_110.tiff,23.407,0.389,0.0045636361464858055
Topcon_TRAIN065_111.tiff,23.459,0.328,0.004508722107857466
Topcon_TRAIN065_112.tiff,23.823,0.348,0.004146357532590628
Topcon_TRAIN065_113.tiff,23.501,0.326,0.004465710371732712
Topcon_TRAIN065_114.tiff,23.68,0.337,0.004285677336156368
Topcon_TRAIN065_115.tiff,23.365,0.327,0.0046073985286056995
Topcon_TRAIN065_116.tiff,23.5,0.335,0.004466525744646788
Topcon_TRAIN065_117.tiff,23.248,0.322,0.004733639769256115
Topcon_TRAIN065_118.tiff,22.948,0.327,0.0050720274448394775
Topcon_TRAIN065_119.tiff,22.964,0.317,0.0050539979711174965
Topcon_TRAIN065_120.tiff,23.096,0.32,0.004902759566903114
Topcon_TRAIN065_121.tiff,22.854,0.313,0.005183032248169184
Topcon_TRAIN065_122.tiff,23.614,0.339,0.0043510026298463345
Topcon_TRAIN065_123.tiff,23.466,0.327,0.004501985851675272
Topcon_TRAIN065_124.tiff,23.827,0.351,0.004142644349485636
Topcon_TRAIN065_125.tiff,23.215,0.32,0.004769685212522745
Topcon_TRAIN065_126.tiff,23.424,0.323,0.0045454250648617744
Topcon_TRAIN066_001.tiff,23.585,0.427,0.004380437545478344
Topcon_TRAIN066_002.tiff,23.682,0.392,0.004283051006495953
Topcon_TRAIN066_003.tiff,23.706,0.394,0.0042602503672242165
Topcon_TRAIN066_004.tiff,23.498,0.385,0.004469399340450764
Topcon_TRAIN066_005.tiff,23.729,0.399,0.0042378585785627365
Topcon_TRAIN066_006.tiff,23.478,0.384,0.004489538725465536
Topcon_TRAIN066_007.tiff,23.707,0.453,0.0042590005323290825
Topcon_TRAIN066_008.tiff,23.31,0.379,0.004666837397962809
Topcon_TRAIN066_009.tiff,23.575,0.376,0.004390326794236898
Topcon_TRAIN066_010.tiff,23.737,0.39,0.004229295067489147
Topcon_TRAIN066_011.tiff,23.596,0.38,0.004368861671537161
Topcon_TRAIN066_012.tiff,23.092,0.369,0.004907038528472185
Topcon_TRAIN066_013.tiff,23.566,0.384,0.0043998598121106625
Topcon_TRAIN066_014.tiff,23.69,0.39,0.004275909624993801
Topcon_TRAIN066_015.tiff,23.639,0.387,0.0043264226987957954
Topcon_TRAIN066_016.tiff,23.28,0.381,0.00469939736649394
Topcon_TRAIN066_017.tiff,23.567,0.369,0.004398750141263008
Topcon_TRAIN066_018.tiff,23.256,0.368,0.004725381266325712
Topcon_TRAIN066_019.tiff,23.616,0.387,0.004348854999989271
Topcon_TRAIN066_020.tiff,23.642,0.412,0.004322808235883713
Topcon_TRAIN066_021.tiff,23.642,0.377,0.0043233404867351055
Topcon_TRAIN066_022.tiff,23.496,0.373,0.0044713011011481285
Topcon_TRAIN066_023.tiff,23.663,0.426,0.004302306100726128
Topcon_TRAIN066_024.tiff,23.427,0.366,0.004542198032140732
Topcon_TRAIN066_025.tiff,23.559,0.409,0.004406088497489691
Topcon_TRAIN066_026.tiff,23.459,0.367,0.004508941434323788
Topcon_TRAIN066_027.tiff,23.566,0.417,0.004399887286126614
Topcon_TRAIN066_028.tiff,23.332,0.385,0.004643434192985296
Topcon_TRAIN066_029.tiff,23.456,0.413,0.004512386862188578
Topcon_TRAIN066_030.tiff,22.941,0.369,0.005080057308077812
Topcon_TRAIN066_031.tiff,23.679,0.398,0.004286685958504677
Topcon_TRAIN066_032.tiff,23.633,0.397,0.004332356620579958
Topcon_TRAIN066_033.tiff,23.368,0.432,0.004604542627930641
Topcon_TRAIN066_034.tiff,23.63,0.404,0.004334644880145788
Topcon_TRAIN066_035.tiff,23.307,0.356,0.0046698907390236855
Topcon_TRAIN066_036.tiff,23.128,0.37,0.004865958821028471
Topcon_TRAIN066_037.tiff,23.492,0.384,0.0044748829677701
Topcon_TRAIN066_038.tiff,23.362,0.355,0.0046108076348900795
Topcon_TRAIN066_039.tiff,23.406,0.391,0.004564951173961163
Topcon_TRAIN066_040.tiff,23.457,0.368,0.004511306062340736
Topcon_TRAIN066_041.tiff,23.422,0.353,0.004547808784991503
Topcon_TRAIN066_042.tiff,23.671,0.412,0.004294005688279867
Topcon_TRAIN066_043.tiff,23.045,0.348,0.004959930200129747
Topcon_TRAIN066_044.tiff,23.614,0.412,0.0043514748103916645
Topcon_TRAIN066_045.tiff,23.338,0.349,0.004636465571820736
Topcon_TRAIN066_046.tiff,23.645,0.381,0.00432056188583374
Topcon_TRAIN066_047.tiff,23.44,0.399,0.004529180005192757
Topcon_TRAIN066_048.tiff,23.53,0.359,0.004436257295310497
Topcon_TRAIN066_049.tiff,23.37,0.347,0.0046025896444916725
Topcon_TRAIN066_050.tiff,23.262,0.361,0.004718818701803684
Topcon_TRAIN066_051.tiff,23.364,0.398,0.0046087224036455154
Topcon_TRAIN066_052.tiff,23.381,0.346,0.00459102401509881
Topcon_TRAIN066_053.tiff,23.224,0.343,0.004759518429636955
Topcon_TRAIN066_054.tiff,23.602,0.365,0.00436361925676465
Topcon_TRAIN066_055.tiff,23.286,0.352,0.0046925474889576435
Topcon_TRAIN066_056.tiff,23.264,0.348,0.004716005176305771
Topcon_TRAIN066_057.tiff,23.543,0.399,0.0044229160994291306
Topcon_TRAIN066_058.tiff,23.63,0.392,0.004335239063948393
Topcon_TRAIN066_059.tiff,23.266,0.375,0.004714393988251686
Topcon_TRAIN066_060.tiff,23.529,0.371,0.004436951130628586
Topcon_TRAIN066_061.tiff,23.511,0.359,0.004455528222024441
Topcon_TRAIN066_062.tiff,23.504,0.362,0.004462765529751778
Topcon_TRAIN066_063.tiff,23.409,0.369,0.0045609078370034695
Topcon_TRAIN066_064.tiff,23.35,0.418,0.004623486194759607
Topcon_TRAIN066_065.tiff,23.594,0.367,0.004370726644992828
Topcon_TRAIN066_066.tiff,23.5,0.358,0.0044672624208033085
Topcon_TRAIN066_067.tiff,23.54,0.38,0.004425778519362211
Topcon_TRAIN066_068.tiff,23.521,0.354,0.004444980528205633
Topcon_TRAIN066_069.tiff,23.418,0.353,0.004552310798317194
Topcon_TRAIN066_070.tiff,23.423,0.352,0.0045464481227099895
Topcon_TRAIN066_071.tiff,23.512,0.358,0.004454229027032852
Topcon_TRAIN066_072.tiff,23.432,0.371,0.004536966327577829
Topcon_TRAIN066_073.tiff,23.328,0.366,0.0046474514529109
Topcon_TRAIN066_074.tiff,23.373,0.344,0.004599724896252155
Topcon_TRAIN066_075.tiff,23.239,0.343,0.0047434610314667225
Topcon_TRAIN066_076.tiff,23.415,0.351,0.004555454943329096
Topcon_TRAIN066_077.tiff,23.581,0.356,0.0043838839046657085
Topcon_TRAIN066_078.tiff,23.375,0.353,0.004596875514835119
Topcon_TRAIN066_079.tiff,23.63,0.365,0.004334776662290096
Topcon_TRAIN066_080.tiff,23.507,0.351,0.004460001830011606
Topcon_TRAIN066_081.tiff,23.387,0.346,0.0045841108076274395
Topcon_TRAIN066_082.tiff,23.468,0.352,0.004500330425798893
Topcon_TRAIN066_083.tiff,23.586,0.363,0.004378862679004669
Topcon_TRAIN066_084.tiff,23.27,0.351,0.004710310138761997
Topcon_TRAIN066_085.tiff,23.557,0.362,0.0044081369414925575
Topcon_TRAIN066_086.tiff,23.411,0.354,0.004559265915304422
Topcon_TRAIN066_087.tiff,23.38,0.355,0.004591886419802904
Topcon_TRAIN066_088.tiff,23.417,0.353,0.004552608821541071
Topcon_TRAIN066_089.tiff,23.514,0.357,0.004452066961675882
Topcon_TRAIN066_090.tiff,23.506,0.357,0.004460411611944437
Topcon_TRAIN066_091.tiff,23.734,0.378,0.004232899285852909
Topcon_TRAIN066_092.tiff,23.626,0.364,0.004338680766522884
Topcon_TRAIN066_093.tiff,23.332,0.355,0.004643190186470747
Topcon_TRAIN066_094.tiff,23.801,0.384,0.0041676899418234825
Topcon_TRAIN066_095.tiff,23.219,0.35,0.004765707533806562
Topcon_TRAIN066_096.tiff,23.516,0.362,0.004450667649507523
Topcon_TRAIN066_097.tiff,23.273,0.358,0.00470605818554759
Topcon_TRAIN066_098.tiff,23.738,0.38,0.004228484351187944
Topcon_TRAIN066_099.tiff,23.679,0.372,0.004286738112568855
Topcon_TRAIN066_100.tiff,23.649,0.376,0.004316678736358881
Topcon_TRAIN066_101.tiff,23.671,0.381,0.004294136073440313
Topcon_TRAIN066_102.tiff,23.331,0.36,0.004644091706722975
Topcon_TRAIN066_103.tiff,23.651,0.375,0.004313789773732424
Topcon_TRAIN066_104.tiff,23.708,0.38,0.004258357919752598
Topcon_TRAIN066_105.tiff,23.78,0.382,0.0041877408511936665
Topcon_TRAIN066_106.tiff,23.734,0.378,0.004232632461935282
Topcon_TRAIN066_107.tiff,23.822,0.401,0.004148084670305252
Topcon_TRAIN066_108.tiff,23.802,0.382,0.004166472237557173
Topcon_TRAIN066_109.tiff,23.573,0.369,0.0043921563774347305
Topcon_TRAIN066_110.tiff,23.902,0.385,0.004072061274200678
Topcon_TRAIN066_111.tiff,23.856,0.386,0.0041153584606945515
Topcon_TRAIN066_112.tiff,23.808,0.377,0.004160631913691759
Topcon_TRAIN066_113.tiff,23.75,0.374,0.00421706261113286
Topcon_TRAIN066_114.tiff,23.828,0.384,0.004141971468925476
Topcon_TRAIN066_115.tiff,23.777,0.381,0.004191017244011164
Topcon_TRAIN066_116.tiff,23.777,0.378,0.004190921783447266
Topcon_TRAIN066_117.tiff,23.733,0.379,0.004233159124851227
Topcon_TRAIN066_118.tiff,23.726,0.371,0.0042402674444019794
Topcon_TRAIN066_119.tiff,23.7,0.37,0.0042657447047531605
Topcon_TRAIN066_120.tiff,23.775,0.372,0.004192610736936331
Topcon_TRAIN066_121.tiff,23.904,0.38,0.0040705204010009766
Topcon_TRAIN066_122.tiff,23.697,0.363,0.004269002471119165
Topcon_TRAIN066_123.tiff,23.804,0.37,0.004164532758295536
Topcon_TRAIN066_124.tiff,23.744,0.366,0.00422262167558074
Topcon_TRAIN066_125.tiff,23.808,0.366,0.004160748329013586
Topcon_TRAIN066_126.tiff,23.517,0.357,0.004449724219739437
